poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,dem,rep,ind
87363,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,7/7/24,7/9/24,,"",,202540,1443,rv,,rv,,7/10/24 10:17,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_fWHOrrW.pdf,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_fWHOrrW.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_RptTnGc.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,44.0,
87394,1292,Hart/POS,132,NBC News,Hart Research Associates/Public Opinion Strategies,221,Hart Research Associates/Public Opinion Strategies,2.6,-0.7,Live Phone,4.0,,7/7/24,7/9/24,,"",,202874,800,rv,,rv,,7/14/24 12:34,"",https://www.nbcnews.com/politics/2024-election/poll-debate-aftermath-damages-biden-democratic-party-matchup-trump-unc-rcna161154,https://www.nbcnews.com/politics/2024-election/poll-debate-aftermath-damages-biden-democratic-party-matchup-trump-unc-rcna161154,https://pos.org/wp-content/uploads/2024/07/240240-NBC-July-2024-Poll_7.14-RELEASE_CORRECTED.pdf,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,47.0,46.0,
87361,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,,7/7/24,7/8/24,,"",,202472,1370,rv,,rv,,7/9/24 11:40,"",https://emersoncollegepolling.com/july-2024-national-poll-trump-46-biden-43/,https://emersoncollegepolling.com/july-2024-national-poll-trump-46-biden-43/,,https://docs.google.com/spreadsheets/d/1nyl2m7sNae4qkxEBQ2-GmNpv3-5sPxsH/edit?gid=1151702531#gid=1151702531,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,44.4,43.1,
88790,1307,Expedition Strategies,1248,Progressive Policy Institute,Expedition Strategies,409,Expedition Strategies,1.2,0.3,,3.0,,6/24/24,7/8/24,,"",,213342,2300,lv,,lv,,10/18/24 16:28,"",https://www.progressivepolicy.org/listen-up-democrats-dont-forget-health-care/,https://www.progressivepolicy.org/listen-up-democrats-dont-forget-health-care/,https://dev-ppi-migration.pantheonsite.io/wp-content/uploads/2024/07/PPI-National-Healthcare-Poll-July-2024-Toplines-vFIN.pdf,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,50.0,42.0,
87366,1880,Split Ticket/Data for Progress,"","",Split Ticket/Data for Progress,853,Split Ticket/Data for Progress,,,Online Panel,10.0,,7/1/24,7/3/24,,"",,202607,2067,lv,,lv,,7/10/24 19:45,"",https://split-ticket.org/2024/07/10/we-polled-the-nation-heres-what-we-found/,https://split-ticket.org/2024/07/10/we-polled-the-nation-heres-what-we-found/,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,48.0,45.0,
87315,1347,Cygnal,"","",Cygnal,67,Cygnal,2.1,-1.1,,4.0,,7/1/24,7/2/24,,"",,202256,1500,lv,,lv,,7/6/24 14:41,"",https://www.cygn.al/national-poll-republicans-not-named-donald-trump-make-largest-month-over-month-gain-while-trump-doubles-net-margin-lead/,https://www.cygn.al/national-poll-republicans-not-named-donald-trump-make-largest-month-over-month-gain-while-trump-doubles-net-margin-lead/,,https://www.cygn.al/wp-content/uploads/2024/07/July-2024-Cygnal-National-Poll.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,43.3,47.1,
87300,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,6/30/24,7/2/24,,"",,202005,1392,rv,,rv,,7/3/24 09:43,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_1ZQDEgl.pdf,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_1ZQDEgl.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_xTDr4ON.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,44.0,44.0,
87303,1822,Fabrizio/GBAO,276,Wall Street Journal,"Fabrizio, Lee & Associates/GBAO",796,"Fabrizio, Lee & Associates/GBAO",,,Live Phone/Text-to-Web,6.0,,6/29/24,7/2/24,,"",,202073,1500,rv,,rv,,7/6/24 13:26,"",https://www.wsj.com/politics/elections/trump-expands-lead-over-biden-after-debate-as-voters-age-worries-grow-wsj-poll-finds-c3a793ab,https://www.wsj.com/politics/elections/trump-expands-lead-over-biden-after-debate-as-voters-age-worries-grow-wsj-poll-finds-c3a793ab,https://prod-i.a.dj.com/public/resources/documents/WSJ_June_2023_Partial_Results.pdf,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,43.0,46.0,
87359,1701,NewsNation/Decision Desk HQ,"","",NewsNation,696,NewsNation,1.6,0.0,Online Panel,3.0,,6/30/24,7/1/24,,"",,202445,1000,rv,,rv,,7/9/24 09:26,"",https://www.newsnationnow.com/polls/voters-on-inflation-presidential-debate-full-poll/,,https://www.newsnationnow.com/polls/voters-on-inflation-presidential-debate-full-poll/,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,43.63,43.98,
87362,356,OnMessage Inc.,1758,Senate Opportunity Fund,OnMessage,239,OnMessage Inc.,1.1,0.2,Online Panel,1.0,,6/29/24,7/1/24,,"",,202511,800,lv,,lv,,7/9/24 16:42,"",https://senopportunity.org/wp-content/uploads/2024/07/2024-07-SOF-60-PUBLIC-DECK.pdf,,https://senopportunity.org/wp-content/uploads/2024/07/2024-07-SOF-60-PUBLIC-DECK.pdf,,"",,REP,9549,2024,U.S. House,,Generic,11/5/24,general,false,44.0,45.0,
87301,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Online Panel,6.0,,6/29/24,6/30/24,,"",,202008,961,rv,,rv,,7/3/24 09:57,"",https://www.faupolling.com/july32024/,https://www.faupolling.com/july32024/,,https://www.faupolling.com/wp-content/uploads/2024/07/Mainstreet_US_July_2024_Public.pdf,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
87301,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Online Panel,6.0,,6/29/24,6/30/24,,"",,202009,869,lv,,lv,,7/3/24 09:57,"",https://www.faupolling.com/july32024/,https://www.faupolling.com/july32024/,,https://www.faupolling.com/wp-content/uploads/2024/07/Mainstreet_US_July_2024_Public.pdf,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,47.0,44.0,
87291,458,Suffolk,135,USA Today,Suffolk University,323,Suffolk University,2.9,-1.0,Live Phone,8.0,,6/28/24,6/30/24,,"",,202365,1000,rv,,rv,,7/8/24 10:00,"",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2024/7_8_2024_embargoed_marginals_3.pdf,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2024/7_8_2024_embargoed_marginals_3.pdf,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2024/7_8_2024_embargoed_tables_3.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,44.6,47.3,
87294,1866,CNN/SSRS,"","",CNN/SSRS,844,CNN,2.8,-0.6,Probability Panel,10.0,,6/28/24,6/30/24,,"",,201879,1274,rv,,rv,,7/2/24 12:21,"",https://s3.documentcloud.org/documents/24787646/cnn-poll.pdf,,,https://s3.documentcloud.org/documents/24787646/cnn-poll.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,47.0,
87244,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,6/23/24,6/25/24,,"",,201446,1406,rv,,rv,,6/26/24 10:47,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_8Xhha4w.pdf,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_8Xhha4w.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_DqmBE9q.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,44.0,43.0,
87280,294,McLaughlin,1989,America's New Majority Project,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Panel,4.0,,6/20/24,6/24/24,,"",,201783,2000,rv,,rv,,7/1/24 09:45,"",https://americasnewmajorityproject.com/nearly-8-in-10-agree-all-americans-should-honor-the-founding-fathers/,https://americasnewmajorityproject.com/nearly-8-in-10-agree-all-americans-should-honor-the-founding-fathers/,https://americasnewmajorityproject.com/wp-content/uploads/2024/06/20240623-NationalANMP-Topline.pdf,https://americasnewmajorityproject.com/wp-content/uploads/2024/06/20240623-NationalANMP-Tabs.pdf,"",,REP,9549,2024,U.S. House,,Generic,11/5/24,general,false,42.9,45.1,
87280,294,McLaughlin,1989,America's New Majority Project,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Panel,4.0,,6/20/24,6/24/24,,"",,201788,1744,lv,,lv,,7/1/24 09:50,"",https://americasnewmajorityproject.com/nearly-8-in-10-agree-all-americans-should-honor-the-founding-fathers/,https://americasnewmajorityproject.com/nearly-8-in-10-agree-all-americans-should-honor-the-founding-fathers/,https://americasnewmajorityproject.com/wp-content/uploads/2024/06/20240623-NationalANMP-Topline.pdf,https://americasnewmajorityproject.com/wp-content/uploads/2024/06/20240623-NationalANMP-Tabs.pdf,"",,REP,9549,2024,U.S. House,,Generic,11/5/24,general,false,43.7,47.5,
87250,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,,4.0,,6/18/24,6/24/24,,"",,201563,1000,lv,,lv,,6/26/24 20:06,"",https://mclaughlinonline.com/pols/wp-content/uploads/2024/06/National-June-Presentation-RELEASE-6-24-24.pdf,,,https://mclaughlinonline.com/pols/wp-content/uploads/2024/06/National-June-Presentation-RELEASE-6-24-24.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,43.0,46.0,
87365,568,YouGov,508,George Washington University,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,6/11/24,6/24/24,,"",,202581,2750,rv,,rv,,7/10/24 12:53,"",https://smpa.gwu.edu/gw-politics-poll-reveals-challenges-facing-biden-even-first-debate,https://smpa.gwu.edu/gw-politics-poll-reveals-challenges-facing-biden-even-first-debate,https://smpa.gwu.edu/sites/g/files/zaxdzs4161/files/2024-07/gw-politics-poll-july-2024-toplines.pdf,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.6,41.9,
87378,921,Clarity,"","",Clarity Campaign Labs,52,Clarity Campaign Labs,1.6,-0.2,Online Panel,1.0,,6/13/24,6/20/24,,"",,202768,1002,lv,,lv,,7/12/24 10:04,"",https://static1.squarespace.com/static/61ae8d5e55be5c7314b4c83a/t/66904c24ca9c6127f7534771/1720732709774/%5BALL%5D+Clarity+Omnibus+Overview+-+June+2024.pdf,,https://static1.squarespace.com/static/61ae8d5e55be5c7314b4c83a/t/66904c24ca9c6127f7534771/1720732709774/%5BALL%5D+Clarity+Omnibus+Overview+-+June+2024.pdf,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,44.0,43.0,
87204,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,6/16/24,6/18/24,,"",,201252,1396,rv,,rv,,6/20/24 09:52,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_hoa7Ul9.pdf,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_hoa7Ul9.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_BAWCOh6.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,44.0,
87267,1492,YouGov Blue,471,Democracy Corps,YouGov Blue,391,YouGov,3.0,-1.1,Online Panel,9.0,,6/14/24,6/18/24,,"",,201656,2015,rv,,rv,,6/28/24 09:50,"",https://democracycorps.com/battleground-surveys/intensifying-climate-change-now-made-electorally-central-by-oil-executives/,https://democracycorps.com/battleground-surveys/intensifying-climate-change-now-made-electorally-central-by-oil-executives/,,,"",,DEM,9549,2024,U.S. House,,Generic,11/5/24,general,false,49.0,47.0,
87183,356,OnMessage Inc.,1758,Senate Opportunity Fund,OnMessage,239,OnMessage Inc.,1.1,0.2,Online Panel,1.0,,6/11/24,6/13/24,,"",,201043,800,lv,,lv,,6/17/24 16:25,"",https://senopportunity.org/wp-content/uploads/2024/06/2024-06-SOF-59-PUBLIC-DECK.pdf,https://senopportunity.org/wp-content/uploads/2024/06/2024-06-SOF-59-PUBLIC-DECK.pdf,,,"",,REP,9549,2024,U.S. House,,Generic,11/5/24,general,false,42.0,48.0,
87162,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,9.0,,6/10/24,6/12/24,,"",,200931,1013,lv,,lv,,6/12/24 16:47,"",https://echeloninsights.com/in-the-news/june2024-verified-voter-omnibus-2-2-2/,https://echeloninsights.com/in-the-news/june2024-verified-voter-omnibus-2-2-2/,https://echelonin.wpenginepowered.com/wp-content/uploads/June-2024-Voter-Omnibus-Topline-EXTERNAL-FINAL.pdf,https://echelonin.wpenginepowered.com/wp-content/uploads/June-Omnibus-Crosstabs-EXTERNAL.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,48.0,47.0,
87150,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,6/9/24,6/11/24,,"",,200772,1399,rv,,rv,,6/12/24 10:55,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_MbPLbQp.pdf,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_MbPLbQp.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_maqVHQt.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,44.0,44.0,
87154,320,Monmouth,"","",Monmouth University Polling Institute,215,Monmouth University Polling Institute,2.9,-0.9,Live Phone,9.0,,6/6/24,6/10/24,,"",,200976,1034,rv,,rv,,6/13/24 11:29,"",https://www.monmouth.edu/polling-institute/reports/monmouthpoll_US_061324/,https://www.monmouth.edu/polling-institute/reports/monmouthpoll_US_061324/,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_061324.pdf/,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,48.0,
87158,1709,Big Village,"","",Big Village,37,Big Village,1.2,1.7,Online Panel,9.0,,6/7/24,6/9/24,,"",,200853,2026,a,,a,,6/12/24 14:12,"",https://s3.amazonaws.com/cdn.big-village.com/big-village/2024/06/Big-Village-Political-Poll-06.10.24.pdf,,,https://s3.amazonaws.com/cdn.big-village.com/big-village/2024/06/Big-Village-Political-Poll-06.10.24.pdf,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,39.9,38.1,
87158,1709,Big Village,"","",Big Village,37,Big Village,1.2,1.7,Online Panel,9.0,,6/7/24,6/9/24,,"",,200854,1625,rv,,rv,,6/12/24 14:12,"",https://s3.amazonaws.com/cdn.big-village.com/big-village/2024/06/Big-Village-Political-Poll-06.10.24.pdf,,,https://s3.amazonaws.com/cdn.big-village.com/big-village/2024/06/Big-Village-Political-Poll-06.10.24.pdf,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,43.7,43.0,
87158,1709,Big Village,"","",Big Village,37,Big Village,1.2,1.7,Online Panel,9.0,,6/7/24,6/9/24,,"",,200855,1423,lv,,lv,,6/12/24 14:12,"",https://s3.amazonaws.com/cdn.big-village.com/big-village/2024/06/Big-Village-Political-Poll-06.10.24.pdf,,,https://s3.amazonaws.com/cdn.big-village.com/big-village/2024/06/Big-Village-Political-Poll-06.10.24.pdf,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.8,45.3,
87155,1347,Cygnal,"","",Cygnal,67,Cygnal,2.1,-1.1,,4.0,,6/4/24,6/6/24,,"",,200816,1500,lv,,lv,,6/12/24 11:47,"",https://www.cygn.al/national-poll-trump-leads-biden-by-2-points-trumps-conviction-shows-no-signs-of-weakening-him-threats-to-democracy-now-weapon-of-choice-for-dems/,https://www.cygn.al/national-poll-trump-leads-biden-by-2-points-trumps-conviction-shows-no-signs-of-weakening-him-threats-to-democracy-now-weapon-of-choice-for-dems/,,https://www.cygn.al/wp-content/uploads/2024/06/Cygnal-National-June24-NVT-Deck-Public.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.2,45.3,
87129,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,6/3/24,6/6/24,,"",,200684,1243,rv,,rv,,6/7/24 21:18,"",https://www.yahoo.com/news/new-yahoo-newsyougov-poll-after-trump-felony-conviction-biden-leads-for-1st-time-in-months--but-not-by-much-193423583.html,https://www.yahoo.com/news/new-yahoo-newsyougov-poll-after-trump-felony-conviction-biden-leads-for-1st-time-in-months--but-not-by-much-193423583.html,,https://d3nkl3psvxxpe9.cloudfront.net/documents/combined_yahoo_20240606.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
87113,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,7.0,,6/4/24,6/5/24,,"",,200530,1000,rv,,rv,,6/6/24 09:29,"",https://emersoncollegepolling.com/june-2024-national-poll-trump-46-biden-45/,https://emersoncollegepolling.com/june-2024-national-poll-trump-46-biden-45/,,https://docs.google.com/spreadsheets/d/1c1Itd3k1cghIcEJ92dG9f3rW7zjRKbf5/edit#gid=701424905,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,42.9,45.3,
87102,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,6/2/24,6/4/24,,"",,200463,1566,rv,,rv,,6/5/24 10:19,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_x5cabBL.pdf,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_x5cabBL.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_b6cGJcE.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,44.0,
87157,1406,Navigator,"","",Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),1.3,0.3,Online Panel,4.5,,5/23/24,6/3/24,,"",,200841,812,lv,,lv,,6/12/24 12:02,"",https://navigatorresearch.org/two-in-three-support-updating-the-comstock-act-to-not-apply-to-abortion/,https://navigatorresearch.org/two-in-three-support-updating-the-comstock-act-to-not-apply-to-abortion/,,https://navigatorresearch.org/wp-content/uploads/2024/06/Navigator-Toplines-06.12.2024-Comstock-Survey-Topline-F06.03.24-2.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,50.0,43.0,
87111,356,OnMessage Inc.,1758,Senate Opportunity Fund,OnMessage,239,OnMessage Inc.,1.1,0.2,Online Panel,1.0,,5/28/24,5/30/24,,"",,200516,800,lv,,lv,,6/5/24 21:32,"",https://senopportunity.org/wp-content/uploads/2024/06/2024-05-SOF-58-PUBLIC-DECK.pdf,https://senopportunity.org/wp-content/uploads/2024/06/2024-05-SOF-58-PUBLIC-DECK.pdf,,,"",,REP,9549,2024,U.S. House,,Generic,11/5/24,general,false,41.0,46.0,
87103,1701,NewsNation/Decision Desk HQ,"","",NewsNation,696,NewsNation,1.6,0.0,Online Panel,3.0,,5/28/24,5/29/24,,"",,200464,1000,rv,,rv,,6/5/24 10:19,"",https://www.newsnationnow.com/polls/poll-debates-rfk-economy/,,https://www.newsnationnow.com/polls/poll-debates-rfk-economy/,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,43.46,45.08,
87051,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,5/25/24,5/28/24,,"",,200198,1547,rv,,rv,,5/29/24 10:08,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_pqZR1wO.pdf,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_pqZR1wO.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_5ePXwWM.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,44.0,42.0,
87032,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,,5/21/24,5/23/24,,"",,200028,1100,rv,,rv,,5/24/24 09:21,"",https://emersoncollegepolling.com/may-2024-national-poll-trump-46-biden-44/,https://emersoncollegepolling.com/may-2024-national-poll-trump-46-biden-44/,,https://docs.google.com/spreadsheets/d/1RnetTShSMPfcE08_Ly9avFAR2nsfH_Ka/edit#gid=863739677,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,43.9,44.8,
87047,294,McLaughlin,2137,Lawrence Kadish,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Panel,4.0,,5/21/24,5/23/24,,"",,200125,1000,lv,,lv,,5/28/24 20:27,"",https://mclaughlinonline.com/pols/wp-content/uploads/2024/05/National-Kadish-PPT-05-24-24.pdf,,,https://mclaughlinonline.com/pols/wp-content/uploads/2024/05/National-Kadish-PPT-05-24-24.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,44.0,48.0,
87057,1205,Marist,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,,5/21/24,5/23/24,,"",,200290,1122,rv,,rv,,5/30/24 09:26,"",https://maristpoll.marist.edu/polls/novembers-presidential-election-may-2024/,https://maristpoll.marist.edu/polls/novembers-presidential-election-may-2024/,,https://maristpoll.marist.edu/wp-content/uploads/2024/05/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202405241406.pdf,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,45.0,
86985,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,5/19/24,5/21/24,,"",,199563,1560,rv,,rv,,5/22/24 11:24,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_s4KUtSf.pdf,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_s4KUtSf.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_9aJ08Ik.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,42.0,
86984,1697,Bullfinch,"","",The Bullfinch Group,692,The Bullfinch Group,,,Online Panel,4.0,,5/16/24,5/21/24,,"",,199521,1200,a,,a,,5/21/24 16:45,"",https://www.thebullfinchgroup.com/post/public-release-of-bullfinch-q2-nationwide-survey-2,https://www.thebullfinchgroup.com/post/public-release-of-bullfinch-q2-nationwide-survey-2,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,41.0,42.0,
86984,1697,Bullfinch,"","",The Bullfinch Group,692,The Bullfinch Group,,,Online Panel,4.0,,5/16/24,5/21/24,,"",,199522,1000,rv,,rv,,5/21/24 16:45,"",https://www.thebullfinchgroup.com/post/public-release-of-bullfinch-q2-nationwide-survey-2,https://www.thebullfinchgroup.com/post/public-release-of-bullfinch-q2-nationwide-survey-2,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,43.0,43.0,
